target,cube ID,X,Y,Z,border_label,sintering_duration_sum,sintering_duration_sum,senor1_mean,senor2_mean,senor3_mean,sensor1_var,sensor2_var,sensor3_var,sensor1_skew,sensor2_skew,sensor3_skew,mean_scanspeed,mean_hacthspacing,mean_energydensity,var_scanspeed,var_hatchspacing,var_energydensity
0,7,1.375,0.625,1.875,0,100,20,716,535.4,239.2,11.5,1187.8,265.2,-0.3870276692,0.1651385214,0.3040829838,1.516708511,5.00E-05,243641046366,0.718244114,0,1.72E+22
0,17,9.375,9.125,7.875,0,100,20,692.8,520.2,245,185.2,1374.2,167.5,0.176943981,-0.3920718007,0.08122941912,1.678404108,5.00E-05,171234694729,0.1349495632,0,1.24E+21
0,34,0.625,9.375,0.875,0,100,20,709.6,519.8,254,755.3,2871.2,812.5,-0.4080823827,-0.1855795234,0.1672719774,2.149747188,5.00E-05,136229822375,0.1607337849,0,8.70E+20
1,3,0.9063522,1.844945,6.9335028,0,100,20,682.8,532.2,258.6,751.2,420.2,127.8,-0.3655398911,-1.052912913,0.7672292692,1.977417099,5.00E-05,144310492529,0.1904020188,0,1.27E+21
0,3,9.875,3.875,3.875,1,110,22,655.6,453.6,222.8,54622.3,22382.8,4301.7,-1.300564646,-1.443383502,-1.466436029,1.638516481,6.20E-05,145616046553,0.237829678,2.70E-10,4.85E+21
1,3,8.0824618,9.5630398,7.6429502,1,90,18,788.2,485.6,259,3201.2,886.8,111.5,-1.499126125,-0.4859298962,0.847521902,1.474264069,7.40E-05,187151725796,0.4238068196,1.80E-10,1.54E+22
1,3,4.526411,9.804797,6.759081,0,90,18,697.4,520.8,248.8,4.8,2309.2,472.7,-0.5677202789,-1.061129175,-0.6333159954,2.553851451,5.00E-05,154164823726,2.050428455,0,1.34E+22
0,34,4.375,0.875,2.625,0,100,20,688.4,542.2,242.8,338.3,955.2,112.7,0.396099444,-0.08049151938,0.301257053,1.709089956,5.00E-05,166148739026,0.09876440106,0,1.28E+21
1,41,9.6534578,1.5353384,8.3847064,0,100,20,709.8,504.4,253.4,101.2,554.8,70.8,-1.421101921,-0.1923161353,-0.2262227655,1.435410197,5.00E-05,437312040482,1.658871959,0,1.89E+23
0,24,8.125,9.375,5.625,0,100,20,708,481.2,232.6,38,399.2,236.8,0.1718233224,1.102083244,0.2785120133,1.737130788,5.00E-05,163407258292,0.00922078165,0,7.60E+19
1,33,9.7826736,9.5244512,6.0078506,0,100,20,739.4,445.4,211.6,22.8,4894.3,1078.8,-0.6771761888,0.330700886,0.1736890827,1.887639753,5.00E-05,160131600872,0.09289520595,0,7.17E+20
0,43,6.625,0.125,2.625,1,110,22,701.6,412.6,199.4,61110.8,16184.8,2873.8,-1.489578292,-1.345513494,-1.38931203,3.49654328,5.00E-05,88313305980,0.8253702529,0,1.55E+21
0,27,9.625,4.375,3.625,0,120,24,669.9,596.9,246.6,33.05,6442.3,572.8,0.2302836736,-0.05772374037,-0.06924507243,1.269919894,5.00E-05,338244967090,0.863035578,0,6.88E+22
1,3,0.7673888,6.3056422,6.9827534,0,100,20,699.2,573.4,283.2,2.7,3924.8,1079.2,1.164263643,-0.9821574932,-0.9269368619,1.686618379,5.00E-05,168923294603,0.05352305504,0,7.99E+20
1,41,0.4908142,9.7793656,2.3651604,0,100,20,690.6,498,262.4,245.3,4775.5,1032.8,-1.390320205,-0.04194013621,-0.01581287197,2.084435276,5.00E-05,138102831649,0.2564119749,0,8.77E+20
0,39,7.125,0.125,4.625,1,100,20,830.4,643,337.2,29.3,4839.5,630.7,-1.291736285,-1.161601888,-0.880506906,1.120202179,5.00E-05,448795934903,0.4314338478,0,1.14E+23
1,11,8.131058,9.6704758,8.0922762,1,100,20,568.8,338.4,179,8306.7,441.3,78,0.4071637586,-0.394324765,-0.3043087041,2.143099218,6.80E-05,89247179339,0.243282178,2.70E-10,1.87E+21
1,17,0.1616302,9.7248318,6.5147076,1,160,32,533.6333333,388.6333333,196.5333333,33894.33889,13086.75556,3116.922222,-0.5000720911,-1.271736574,-0.948224763,1.777753356,7.00E-05,190304187588,2.483519033,7.50E-10,2.13E+22
0,34,3.625,2.875,1.125,0,120,24,699.4,499.3,228.2,6.8,1846.7,75.2,1.403514156,0.1015290794,0.8360066956,1.409401164,5.00E-05,418895163869,1.032610447,0,1.86E+23
0,1,3.875,9.875,2.375,1,90,18,735.2,431.8,218.2,5405.2,1325.2,455.2,0.3676519797,0.3228463116,0.8932891935,2.390037844,5.00E-05,132840868580,0.7033988808,0,1.32E+21
0,42,0.875,6.375,3.625,0,100,20,729,443.2,222.6,49,1783.2,113.8,0.293361688,0.06331472291,-0.3318777917,1.460668696,5.00E-05,224398024340,0.2236837019,0,9.79E+21
0,8,5.125,7.375,6.875,0,100,20,691,514.8,233,101,541.7,181,0.4031382732,-0.1748485338,-0.01652873607,2.009184139,5.00E-05,173593641009,0.7820988678,0,1.18E+22
1,26,9.623181,9.7264066,2.0458316,0,100,20,0,450.4,218.6,0,1562.3,350.8,0,-0.114595294,-0.2954815803,1.489729191,5.00E-05,0,0.7894088744,0,0
0,41,7.875,9.875,0.625,0,100,20,698.6,451,218.6,25.8,3433.5,399.8,-1.15994288,0.6739308553,0.371023894,1.254138127,5.00E-05,226859296397,0.03392194953,0,1.20E+21
1,30,9.9438306,9.7737268,0.7418464,1,90,18,293.2,232,126.4,58003.2,24042.5,4222.3,1.49956524,1.438394037,1.458347799,2.093398113,7.40E-05,42367904331,2.443980425,1.80E-10,3.40E+20
0,8,7.375,9.875,2.375,1,100,20,296,148.4,86,62162.5,21082.3,2534.5,1.499924593,1.496070056,1.495193518,2.802542597,5.00E-05,56750110143,0.5728187411,0,5.37E+21
0,28,5.375,3.625,1.625,0,100,20,744.4,574.6,271.6,61.3,437.8,124.3,1.279738776,0.1100216607,1.298685673,1.594621205,5.00E-05,207853219181,0.4308540143,0,4.48E+21
1,3,5.4488628,0.2397158,4.7593898,0,100,20,708.2,443,220,321.2,1770,250,1.441691481,1.2898864,0.4900249994,1.447114003,5.00E-05,198486172784,0.03857632704,0,6.51E+20
1,3,9.648067,1.9402712,7.7671308,1,100,20,778,587.6,295.8,3422,6127.3,1492.2,-0.4005894437,-0.08578994702,0.1362397702,1.898633465,6.80E-05,128157642200,0.05648870925,2.70E-10,1.42E+21
0,19,7.875,9.875,2.125,1,110,22,537.4,394.6,207.2,35930.8,15617.3,4045.2,-0.4849009598,-0.9036599343,-0.5201230118,1.385977567,6.20E-05,210746139692,1.590152173,2.70E-10,1.65E+22
1,21,0.159141,9.5808392,6.0152166,1,90,18,536.8,353.2,181,35593.7,21932.7,4775.5,-0.4486901981,0.2160059042,0.330535839,2.753663106,7.00E-05,78290307533,0.7091743752,7.50E-10,5.47E+21
0,33,1.375,3.875,2.875,0,100,20,704,563,267,593.5,5227,1181,-1.086696879,-0.008973227253,0.2823054594,1.489802681,5.00E-05,195529746943,0.08498496412,0,1.76E+21
0,3,9.875,6.875,1.375,1,100,20,744.8,510.6,247.8,3891.7,4727.8,954.2,0.5067223196,0.3477668111,0.6985504834,1.905426851,6.20E-05,182988316005,0.9460606458,2.70E-10,1.82E+22
0,13,2.625,5.375,0.625,0,100,20,703,520.6,243.6,443,4474.8,356.8,-0.3935391959,0.3863942748,0.5902730776,1.907749652,5.00E-05,160155015241,0.4037390812,0,2.35E+21
0,40,2.375,5.375,1.375,0,100,20,729.2,589.4,265.4,223.7,6558.8,960.8,-1.346495899,-1.244497671,-0.09631286572,2.114689193,5.00E-05,165691601105,0.722612021,0,8.58E+21
1,32,7.3622762,5.3213354,6.5964448,0,100,20,703.4,598,271.2,0.8,1866.5,496.7,1.5,0.6970380016,0.9531425242,1.674732132,5.00E-05,205336259400,0.6972153563,0,1.11E+22
0,24,1.625,8.625,6.625,0,100,20,687,568,260.6,71.5,1653.5,231.8,-1.439642174,0.2708007136,0.07325677906,1.275678913,5.00E-05,262960373654,0.3876791395,0,1.93E+22
0,29,0.125,3.875,6.375,1,100,20,516.2,320.6,156.2,263.2,164.8,98.2,-0.3865142375,-0.07961908065,0.7598002496,1.45,5.00E-05,283167238095,0.85625,0,1.04E+23
1,18,9.7987966,4.5732352,4.082175,0,100,20,676,452.4,210.4,1622,554.8,34.8,1.495378075,0.2881662015,0.8286795856,1.88849111,5.00E-05,148116914984,0.1826266616,0,7.76E+20
0,29,8.875,9.875,1.875,1,130,26,557.2,338.6,179.2,37976.7,8816.8,1624.7,-0.4285573293,-0.9621992543,-0.682463054,2.054393536,5.00E-05,171468693853,1.716087474,0,2.06E+22
0,19,9.875,4.125,5.125,1,100,20,503,498.2,273.6,29,213.2,78.3,0.6443183782,0.820949106,0.4752877773,0.9,8.00E-05,154103333333,0.08125,0,3.45E+21
1,32,0.6447636,9.4803314,5.862969,0,100,20,690.4,458,223.8,19.3,2327.5,341.2,1.262708722,0.6310878763,0.5304076218,1.79459848,5.00E-05,167136276433,0.427395369,0,2.17E+21
1,19,2.5878001,4.683516,6.900686,0,100,20,665,510,249.6,91,860.5,192.8,1.472106222,-0.06099056194,-0.3351752737,1.603299412,5.00E-05,211843766138,0.9117887443,0,1.03E+22
1,31,0.3413352,9.6747176,3.1210136,0,100,20,717.8,504.2,261.8,797.2,5813.2,998.2,-0.38641261,0.4804081819,0.3019958415,1.370923198,5.00E-05,217100037847,0.0882119816,0,2.05E+21
0,3,5.625,4.125,0.125,0,100,20,705.4,504.6,244.4,124.3,2377.3,443.3,0.4076272709,0.1243784037,0.02095787181,1.545402599,5.00E-05,214623157917,0.4052885087,0,1.02E+22
1,18,5.0484124,9.815846,5.693932,0,100,20,680.2,424.8,199.4,88.2,3757.2,428.8,-0.3545513443,0.493301488,0.5581576185,1.418415112,5.00E-05,366699299237,0.8132482141,0,1.74E+23
0,14,7.375,4.875,0.875,0,100,20,708,520.6,249.8,31,3823.8,1124.2,-0.4080872397,-0.9543209205,-1.058216564,2.059370003,5.00E-05,149367309047,0.4643689898,0,2.16E+21
1,3,1.3408446,5.9915966,6.958471,0,100,20,701.4,483.6,234,1.3,1138.3,138.5,0.2715454179,1.156513334,0.8210592474,1.591656177,5.00E-05,183083324281,0.1301632664,0,1.45E+21
0,33,8.625,9.625,1.125,0,100,20,737.6,625.2,272,78.8,828.7,128,-0.3314291206,-0.3594622015,-0.8615971359,1.782254184,5.00E-05,178284469515,0.2794625289,0,2.93E+21
0,36,5.875,4.125,6.375,0,100,20,715.6,527,238.8,432.3,1132,97.7,-0.3687669972,0.9459573451,0.4062297965,1.493660166,5.00E-05,200710892502,0.1018491345,0,2.85E+21
0,34,9.875,5.875,0.125,1,80,16,751.4,477,220.6,4903.8,489,69.8,0.4094000121,0.1557100663,0.3064483896,2.552203709,5.00E-05,143377808893,1.701570283,0,4.06E+21
0,15,3.875,5.375,0.625,0,100,20,710.8,491.2,232,1.2,1737.2,270.5,0.4082482905,-0.1357909065,-0.01658624354,1.964546779,5.00E-05,166940167649,0.5663199396,0,5.52E+21
1,42,9.465574,9.8284892,7.076454,0,100,20,715.2,512,269.6,16.7,1566.5,68.3,-0.2585159233,-0.6498243573,-0.5099571859,1.6147217,5.00E-05,196916303930,0.3658422901,0,4.66E+21
1,19,2.8863771,3.0704382,6.8867922,0,100,20,705,575.8,268.4,14.5,1358.2,116.3,0.1822407578,0.07428307545,0.4054741588,1.558417673,5.00E-05,221067431608,0.8235429458,0,8.16E+21
1,24,9.5592492,9.7449486,3.5151708,0,100,20,716.4,458.4,223.4,25.3,2054.8,680.8,-1.040573169,0.1566689958,-0.3274470739,1.137893844,5.00E-05,287607817950,0.2877469995,0,9.80E+21
1,11,0.2226918,9.3664886,4.98705,0,100,20,695.4,490.6,266.4,423.8,4745.8,2306.8,-0.1202853221,-0.2699937895,0.1747962492,2.107078358,5.00E-05,139819556073,0.247150992,0,1.75E+21
1,7,0.1378812,9.4258738,5.2663738,1,110,22,446.6,271.4,142.2,11508.8,2335.8,520.2,-1.488271811,-1.24189634,-1.392835335,1.568741925,5.00E-05,162406232466,0.843949855,0,1.88E+22
0,6,9.875,6.625,3.375,1,100,20,804.2,642.2,300.4,220.2,691.7,28.8,-0.3879681997,-0.1113176257,-0.6701388889,2.1,0.0001,87325979798,0.45625,0,1.84E+21
1,28,9.8406812,1.286774,7.5998464,0,90,18,628.8,474.4,236,43254.7,27909.3,5715,-1.495138092,-1.360998661,-1.377576341,2.048130596,5.00E-05,162048699906,1.140131882,0,9.27E+21
0,21,6.125,3.625,0.125,0,100,20,698.8,531,247.4,3.7,2006.5,721.8,1.017952296,0.3089924386,0.07453282728,1.800154217,5.00E-05,164121189235,0.2461809954,0,1.64E+21
1,36,0.0913738,9.819396,0.8506092,1,100,20,182.6,92.4,70.4,6.8,153.3,44.3,0.1097086537,0.5996149981,0.4029203743,2.05,0.0001,23082797203,0.98125,0,2.20E+20
0,27,4.375,2.375,5.125,0,100,20,708.4,532,253.8,8.8,1487.5,428.2,-0.3700366502,-0.2828210808,-1.279236985,1.503124905,5.00E-05,200414049402,0.1601443987,0,3.23E+21
1,31,0.6267804,9.7642018,2.4116932,0,100,20,720,409.6,206,30,69.3,20,-0.4082482905,-0.8890797089,0,1.385930906,5.00E-05,214240560498,0.06774440539,0,1.89E+21
0,33,8.875,6.625,5.875,0,100,20,691.6,552.2,258.4,74.3,371.2,272.8,0.3801106207,0.8509087416,0.2944273576,1.415780887,5.00E-05,203137965895,0.08820559888,0,2.20E+21
1,11,0.375295,1.781312,8.4953234,0,100,20,717.2,563.2,296.8,3.7,6899.2,1820.2,0.3958703373,-0.3042958094,-0.9170853885,1.656319692,5.00E-05,241302332536,1.133256347,0,2.08E+22
0,23,2.625,9.625,2.125,0,100,20,730.6,514.8,244.6,757.8,3806.7,241.3,-0.3073429151,0.8573672947,0.01331506251,1.266119201,5.00E-05,249963186604,0.1524277124,0,6.11E+21
1,19,3.8670965,2.2064318,6.9090172,0,100,20,705.8,501.4,246.8,395.2,3329.8,682.7,0.3891244067,-0.1832772482,-0.4056862264,2.214504112,5.00E-05,129000401849,0.05746441982,0,3.20E+20
0,43,4.625,2.125,5.875,0,100,20,691.2,458.2,230.8,3.2,1347.2,220.7,0.84375,-0.1089949032,-0.1779394432,1.564088861,5.00E-05,184152133876,0.1139075424,0,1.88E+21
1,33,1.8930272,1.8823278,8.1225022,1,160,32,186.7,194.6,120.4,1.45,348.8,20.3,-0.403407114,0.1057473995,0.3674514165,0.9552775638,5.00E-05,213832048569,0.6444622202,0,5.79E+22
0,25,7.375,0.125,5.125,1,100,20,184,171.4,109.2,1.5,790.8,74.7,0.9128709292,0.2314907916,0.8163607337,0.7342863943,5.00E-05,113878581467,0.1229043639,0,1.33E+21
0,10,2.625,5.125,4.625,0,100,20,717.2,445.6,222.2,99.2,408.8,319.2,0.469291273,-0.2910058807,0.3303826917,1.344707542,5.00E-05,252510483126,0.4272020346,0,1.11E+22
0,2,2.375,6.625,2.375,0,100,20,714,532.4,250.8,530.5,1406.8,53.2,-0.4479900139,-1.052537792,-0.3236269296,1.801175128,5.00E-05,165344509331,0.1634601996,0,1.53E+21
1,36,0.09018,9.722749,6.4897648,1,100,20,184,111.6,81,2,40.3,4,0,-0.6033444281,0.6288941187,2,0.0001,30840380952,1.84375,0,7.05E+20
1,12,9.454525,9.7325534,5.7170714,0,100,20,702,459.8,230.4,8,3132.2,1162.8,0.5929270613,0.4213339435,-0.08801414273,1.645735935,5.00E-05,178881319718,0.1613165416,0,1.82E+21
1,43,0.257058,9.6805342,3.2691464,0,100,20,676.6,556,270.8,611.3,8114,2705.2,0.4347128717,1.195762242,0.8104332997,1.772371128,5.00E-05,160583083359,0.2296257318,0,1.38E+21
0,22,1.625,2.125,6.625,0,120,24,671.6,562,251.6,140.3,2553.5,160.3,0.4217882523,0.6330959243,0.05285114945,1.577775857,5.00E-05,181902941272,0.1890604316,0,2.89E+21
1,19,5.4721479,5.0807212,6.8520704,0,100,20,689.4,577.2,278.8,6.8,2245.7,477.7,-1.05547291,-0.6084901491,-0.8969433931,1.508639429,5.00E-05,207085777696,0.3112588415,0,7.70E+21
1,45,0.2458566,9.6000416,4.981335,0,100,20,702.6,551.2,259.4,75.8,4649.2,847.8,0.3185674804,-0.5833305384,-0.5195112608,1.585682388,5.00E-05,291943639080,0.7945142057,0,8.13E+22
0,41,7.875,6.625,1.875,0,100,20,711.8,449.2,217.4,204.2,1289.2,651.8,-0.03016174648,0.1152281234,1.021692403,1.772144526,5.00E-05,275543314486,0.8556297256,0,9.38E+22
0,25,0.125,6.375,2.875,1,140,28,178.6,178.5,115.4,13.675,2021,384.675,0.4074088172,-0.2981534959,-0.04536452916,0.6,5.00E-05,147293333333,0.08125,0,6.74E+21
0,5,9.875,2.625,1.625,1,120,24,496.4,337.5,158.5,2.8,1378.75,91.5,-0.3436215967,0.04594315835,0.138197584,1.675,5.00E-05,167827878788,0.840625,0,1.73E+22
1,34,9.3129962,9.7257716,8.4764512,0,100,20,695.8,500.8,253,7.2,1143.2,398.5,0.6701388889,0.6985846339,0.3200188414,1.572335754,5.00E-05,186536524951,0.2065753477,0,1.73E+21
0,26,0.125,6.125,6.375,1,90,18,395.2,228.2,122,87963.7,35223.2,5332.5,0.4099475231,0.4452946197,0.5873119127,2.654138127,5.00E-05,76873698673,1.131938507,0,5.65E+21
0,39,8.375,2.125,4.375,0,100,20,717.2,467.6,237.2,254.7,1964.8,386.7,0.8648726011,0.9633173486,1.422801658,1.545479758,5.00E-05,206535417629,0.3112403972,0,5.44E+21
1,3,0.2120178,9.7428718,1.3179438,0,100,20,726,486.4,246.8,541.5,5044.8,1262.2,-0.3187528613,0.3814944681,0.271988705,1.96238773,5.00E-05,159239844555,0.436292997,0,1.79E+21
1,41,9.5334174,9.7336456,8.318768,0,100,20,701.8,542.6,282.8,2.2,1970.3,1329.2,0.3700366502,0.2558393623,-0.2036427053,1.495231613,5.00E-05,356996979736,0.6741030304,0,1.85E+23
0,29,4.875,5.625,4.375,0,100,20,700,590.4,282.6,858,7182.3,857.8,0.40571299,1.451664735,1.362214554,1.696689743,5.00E-05,170563270953,0.104679893,0,1.37E+21
0,15,4.375,3.625,3.125,0,100,20,715.4,514.2,240.2,613.8,3567.2,643.2,0.410497306,0.1375795134,-0.03661201037,1.452267376,5.00E-05,203319975919,0.06677433614,0,1.99E+21
1,39,9.9120552,6.6680688,3.1491568,1,180,36,873.2333333,646.0666667,346,0.7722222222,930.3555556,114.625,-0.4686396388,0.2697274173,0.6323735112,0.6666666667,5.00E-05,1641895619048,0.4539930556,0,3.11E+24
0,17,9.125,3.625,3.625,0,120,24,698.4,490.1,233.8,868.8,1118.8,20.2,0.2898688221,-0.7695468141,0.2571333729,1.431733869,5.00E-05,202228242542,0.09392265958,0,1.84E+21
1,33,0.1782224,8.9896542,5.329315,0,90,18,716.8,466,228.6,45.7,6123.5,1652.3,0.5054927519,-0.3923132024,-0.4279412981,1.411913487,5.00E-05,208773441337,0.05500038057,0,1.85E+21
0,43,5.875,0.625,0.125,0,100,20,701.2,491,233.4,261.7,1703,37.3,-0.4038651987,-0.1741518742,-0.2102525254,1.500414435,5.00E-05,193169151930,0.1078206535,0,1.28E+21
1,3,0.1837476,3.2059024,3.2323926,0,100,20,687,457.6,233.2,270.5,3940.3,383.7,-0.4025933659,-0.03988231011,-0.1183304654,1.895632308,5.00E-05,157770975206,0.4457226926,0,2.19E+21
1,19,4.7578745,4.41453,6.8828552,0,100,20,739.4,577.4,282.2,5.3,820.3,85.2,0.6927284075,0.3247898232,1.175172238,1.823687668,5.00E-05,182345812731,0.5458291142,0,4.41E+21
0,15,9.875,4.375,2.875,1,150,30,725.3,507.1,262.8,68536.45,34180.8,8259.7,-1.499799128,-1.309754433,-1.373853944,0.9268461713,5.00E-05,920790833056,0.4682959129,0,1.24E+24
1,36,9.8261016,9.8325532,1.228612,1,120,24,180.8,95,71.6,1.7,19,6.3,-0.3631734744,0.1214974364,-0.5557336935,1.696725675,0.0001,72573378891,1.030308729,0,1.47E+22
1,8,2.9915204,1.691396,6.9386844,0,100,20,703.4,517.8,237.6,7.8,342.2,54.8,-0.2278746804,-0.8088963779,1.068899237,1.599538396,5.00E-05,179690404006,0.0674711477,0,8.58E+20
0,13,1.625,4.125,6.125,0,100,20,679.2,521.2,244.6,3.7,489.2,55.3,-1.017952296,-0.2658963517,0.003914982289,1.916945859,5.00E-05,152698773041,0.3128982184,0,2.27E+21
1,27,0.462544,9.7845726,2.9974172,0,90,18,691.8,440.6,217,273.7,7224.3,2218.5,-0.4895086693,-0.1025149433,-0.0638121668,2.589949886,5.00E-05,152173953917,4.583949483,0,5.30E+21
1,41,0.2206598,1.709938,7.9855454,0,100,20,662.2,451.4,241,22.7,4008.8,1754,0.4509224749,0.2273525143,0.4112786341,1.691872894,5.00E-05,161695465978,0.1094576372,0,1.11E+21
0,8,6.375,9.875,4.875,1,120,24,212.2,131.2,85.6,1604.2,3087.7,451.3,0.4054667237,0.4854014102,0.5089855286,3.847724247,5.00E-05,22383042037,0.9729393158,0,4.10E+18
0,5,9.125,9.875,6.375,1,110,22,483,325,159.4,24313,12671,1594.3,-0.1924427959,0.6897563044,0.2263747177,1.809869815,5.00E-05,144208939017,1.039144621,0,1.03E+22
1,18,6.3362432,0.1746664,6.6034806,0,100,20,673.4,421.6,190.4,52.8,302.3,206.8,-1.153807882,-0.666363265,-0.8098848789,1.126579727,5.00E-05,297936710057,0.3510226488,0,2.42E+22
1,25,9.607306,9.5482002,6.0251734,0,100,20,693.2,460.8,225.8,65.2,1868.2,276.2,0.3761414691,0.3250548387,0.9836428322,1.894721548,5.00E-05,157283456493,0.3562878198,0,2.00E+21
0,45,4.125,8.875,2.375,0,100,20,700.4,492.2,229.2,2.8,5214.2,527.2,-0.3436215967,0.7274982886,0.8136991623,1.609009836,5.00E-05,177258151059,0.06073418456,0,6.63E+20
0,31,3.875,2.875,5.875,0,100,20,712,457.8,219.8,102.5,806.2,94.2,0.3878570672,-0.08540069795,-0.05957800162,1.76689447,5.00E-05,167006113799,0.1132299127,0,1.50E+21
0,21,3.625,9.875,4.625,1,110,22,471.4,267.2,133.2,14059.8,1099.7,353.2,-1.44006206,-0.3819090259,-0.5449912488,3.32045476,9.00E-05,32390186515,0.4178780148,5.00E-10,3.11E+19
0,6,4.875,1.625,0.375,0,100,20,721.2,535,240.4,1414.7,1333,114.8,-0.4078887571,0.8538908178,0.9236432693,1.92431999,5.00E-05,156213388246,0.1993657207,0,1.23E+21
0,37,7.375,7.375,0.875,0,100,20,714.4,593.6,276.6,161.3,1826.8,171.8,-1.398046291,-0.04699215042,0.4514387145,1.727911168,5.00E-05,178343460168,0.3147787431,0,2.66E+21
0,30,1.625,4.375,0.125,0,100,20,725.2,532.8,256.2,43.2,6997.7,795.7,-1.164263643,0.3773505272,0.003801625492,1.765535071,5.00E-05,182104689738,0.5254823918,0,3.08E+21
1,19,4.6091321,5.2706624,6.8977396,0,100,20,698.6,467.6,233,2.8,1087.3,364,-0.7301958931,0.5808893624,1.268532478,1.568908027,5.00E-05,194866143423,0.2825345016,0,3.93E+21
0,14,3.875,8.125,0.625,0,100,20,714.6,509.2,251.8,529.8,369.2,68.2,0.05811211989,0.0634695861,1.224160348,1.843502884,5.00E-05,159742540660,0.1581213947,0,7.74E+20
0,40,1.375,6.375,4.875,0,100,20,721.4,574.4,266.4,3.8,2039.3,238.8,0.05433530539,-0.1380393671,-0.5116118503,1.460471025,5.00E-05,214793522063,0.2556554823,0,4.09E+21
0,22,0.625,0.625,8.625,0,100,20,685.4,519.2,248.4,25.3,2482.7,241.3,1.173412297,0.4271920752,0.1826525913,1.906477899,5.00E-05,176170912167,0.5660525267,0,1.17E+22
0,37,0.125,8.375,2.375,1,100,20,543.4,409,223.4,8884.8,2474,707.8,1.499288431,-0.4714765072,0.1757180269,0.9049509757,7.40E-05,178366433563,0.08570466452,1.80E-10,3.26E+21
0,29,4.375,8.625,6.125,0,100,20,722.6,534,262.2,1.8,472.5,15.2,0.1111111111,0.09960322061,-0.1958334965,1.684460499,5.00E-05,212516740016,1.218866033,0,6.52E+21
1,3,9.394829,0.2127156,8.6882618,0,100,20,711.2,515.2,263.6,117.2,2820.7,764.8,0.403508977,-0.2429478602,0.2558374939,1.554949913,5.00E-05,194983645393,0.2120384595,0,2.76E+21
1,19,7.0125055,5.8892032,6.8656594,0,100,20,673.2,615.2,292.6,360.7,779.7,749.8,1.46147925,0.598614898,-0.2686891198,1.569346034,5.00E-05,199585166151,0.3901912834,0,7.82E+21
0,10,0.375,7.125,5.625,0,100,20,690.6,465.4,232.4,239.3,995.8,52.8,0.2338387944,0.5867716145,-0.2096401956,1.787833524,5.00E-05,160286751675,0.1920641131,0,8.93E+20
1,18,1.799473,9.8174208,5.4211106,0,100,20,698.6,489.2,232.8,487.8,225.2,209.7,-0.2616746302,-0.4416158513,-0.1995228043,1.616791408,5.00E-05,187181164965,0.2168569273,0,4.09E+21
1,4,0.302397,0.1602332,1.948321,1,100,20,299.4,336.2,156.6,74700.8,287.2,56.8,-0.4082277964,0.325364678,0.161249779,1.819481754,5.00E-05,56157841465,0.4401171108,0,2.89E+21
0,10,5.125,7.875,2.875,0,100,20,700,531,249.2,68,559,101.2,-0.3858092242,-0.6128803318,-0.5408450209,1.485722682,5.00E-05,232435345830,0.3032851402,0,2.34E+22
0,42,8.375,9.875,3.625,1,100,20,488.6,343,187.8,75838.8,59396,14412.2,-0.4068168154,-0.1245905038,0.03256280968,1.693473274,6.20E-05,282143840496,0.7120603373,2.70E-10,2.06E+23
0,39,2.875,4.625,2.875,0,100,20,744.6,549.4,260.6,278.3,1401.3,336.8,-0.3553142597,-0.4824273433,-0.6101641662,1.597867062,5.00E-05,198472951162,0.1835260633,0,3.24E+21
1,39,0.0491844,0.8596984,3.3322146,1,120,24,828,586,318.1,59.5,507.5,135.05,1.085243682,-0.6945638551,-0.716467818,0.775,5.00E-05,633066666667,0.26875,0,1.90E+23
0,28,4.375,4.125,5.125,0,100,20,709.2,509.8,260,46.7,7041.2,1200,0.2705262939,0.5554876891,0.4663717446,1.765102811,5.00E-05,197081818534,0.7617650837,0,1.02E+22
0,26,2.875,1.625,0.875,0,100,20,728,559.8,255.8,214,1223.7,79.2,-1.452831644,0.5407367888,0.7388360379,1.712817422,5.00E-05,171841156915,0.03594559679,0,4.27E+20
1,41,8.0910276,9.725924,8.1858498,1,100,20,590.2,414.2,218.7,9903.2,14100.2,3554.2,0.02593880542,-0.1965903074,-0.2349465049,1.864005494,6.20E-05,149821762422,0.8912293958,2.70E-10,1.09E+22
0,23,2.875,7.875,1.375,0,100,20,708.8,611,273.6,237.7,4495,335.3,-0.4274512252,-0.3818028279,-0.549308911,1.5784456,5.00E-05,234766189881,0.5575118596,0,2.64E+22
0,13,0.375,9.875,5.125,1,100,20,494.6,524,286.8,4.3,2226.5,334.7,0.9704949588,-0.2178937974,-0.473891681,0.8975078133,0.0001,135631141353,0.2899746562,0,3.20E+21
0,2,7.375,0.625,4.125,0,100,20,721.2,578.4,276.6,107.2,3761.3,512.8,-1.374554077,1.232585974,0.2925870548,1.711912884,5.00E-05,179808975501,0.2116928461,0,2.86E+21
0,5,4.625,2.125,2.875,0,100,20,723.8,499.4,239.6,1097.2,1164.3,388.3,0.3935975099,0.0364232915,-0.05383866326,1.830408126,5.00E-05,165114130310,0.2026326145,0,1.37E+21
